title,sline,eline,"group_concat(distinct concept separator ';')"
jbooleanOperationsLessEqual,4,4,LessEqualExpression
jbooleanOperationsLessEqual,4,5,IfStatement
jbooleanOperationsLessEqual,5,5,PostIncrementExpression
jbooleanOperationsNot,0,0,ClassDefinition;PublicClassSpecifier
jbooleanOperationsNot,1,1,FormalMethodParameter;VoidDataType;PublicMethodSpecifier;StaticMethodSpecifier;MethodDefinition
jbooleanOperationsNot,3,3,SimpleAssignmentExpression;IntDataType
jbooleanOperationsNot,4,4,LessExpression;GreaterExpression;NotExpression;AndExpression
jbooleanOperationsNot,4,5,IfStatement
jbooleanOperationsNot,5,5,PostIncrementExpression
jbooleanOperationsNotEqual,0,0,PublicClassSpecifier;ClassDefinition
jbooleanOperationsNotEqual,1,1,FormalMethodParameter;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition
jbooleanOperationsNotEqual,2,2,SimpleAssignmentExpression;IntDataType
jbooleanOperationsNotEqual,3,3,StringVariable;StringLiteral;SimpleAssignmentExpression;StringInitializationStatement;StringDataType
jbooleanOperationsNotEqual,4,4,NotEqualExpression;java.lang.Math.abs;ActualMethodParameter
jbooleanOperationsNotEqual,4,5,IfStatement
jbooleanOperationsNotEqual,5,5,StringDataType;SimpleAssignmentExpression;StringLiteral
jbooleanOperationsNotEqual,6,6,java.lang.System.out.print;ActualMethodParameter
jbooleanOperationsOR,0,0,ClassDefinition;PublicClassSpecifier
jbooleanOperationsOR,1,1,MethodDefinition;VoidDataType;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter
jbooleanOperationsOR,2,2,SimpleAssignmentExpression;IntDataType
jbooleanOperationsOR,3,3,IntDataType;SubtractExpression;SimpleAssignmentExpression
jbooleanOperationsOR,4,4,ActualMethodParameter;java.lang.System.out.println;OrExpression;GreaterExpression
jboolean_method,0,0,ObjectEquality;PublicClassSpecifier;ClassDefinition
jboolean_method,1,1,VoidDataType;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter
jboolean_method,3,3,StringConstructorCall;StringVariable;StringDataType;SimpleAssignmentExpression;ActualMethodParameter;StringLiteral;StringCreationStatement
jboolean_method,4,4,StringVariable;StringDataType;StringCreationStatement;StringConstructorCall;ActualMethodParameter;StringLiteral;SimpleAssignmentExpression
jboolean_method,5,5,IntDataType;SimpleAssignmentExpression
jboolean_method,6,6,EqualExpression
jboolean_method,6,7,IfStatement
jboolean_method,7,7,PostIncrementExpression
jboolean_method,8,8,ObjectMethodInvocation;ActualMethodParameter
jboolean_method,8,9,IfStatement
jboolean_method,9,9,PostDecrementExpression
jboolean_operator3,0,0,PublicClassSpecifier;ClassDefinition
jboolean_operator3,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jboolean_operator3,2,2,SimpleAssignmentExpression;IntDataType
jboolean_operator3,3,3,GreaterExpression;java.lang.System.out.print;ActualMethodParameter
jboolean_operators1,0,0,ClassDefinition;PublicClassSpecifier
jboolean_operators1,1,1,StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;VoidDataType
jboolean_operators1,3,3,IntDataType;SimpleAssignmentExpression
jboolean_operators1,4,4,LessExpression;AndExpression;GreaterExpression
jboolean_operators1,4,5,IfStatement
jboolean_operators1,5,5,PostIncrementExpression
jboolean_operators2,0,0,ClassDefinition;PublicClassSpecifier
jboolean_operators2,1,1,MethodDefinition;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter
jboolean_operators2,3,3,SimpleAssignmentExpression;BooleanDataType;False
jboolean_operators2,4,4,PublicClassSpecifier;ObjectCreationStatement;ConstructorCall;ActualMethodParameter;SimpleAssignmentExpression;ClassDefinition
jboolean_operators2,6,6,ObjectMethodInvocation;GreaterExpression
jboolean_operators2,6,7,IfStatement
jboolean_operators2,7,7,SimpleAssignmentExpression;True
jboolean_operators2,8,11,IfElseStatement
jboolean_operators2,9,9,ConstructorDefinition;PublicConstructorSpecifier;ActualMethodParameter;ObjectMethodInvocation
jboolean_operators2,11,11,ActualMethodParameter;SimpleAssignmentExpression;ObjectMethodInvocation
jboolean_operators2,13,13,DoubleDataType;SimpleAssignmentExpression;ObjectMethodInvocation
jboolean_operators2,18,18,ConstructorDefinition;PublicConstructorSpecifier;FormalMethodParameter;DoubleDataType
jboolean_operators2,20,20,SimpleAssignmentExpression
jboolean_operators2,27,27,DoubleDataType;PublicMethodSpecifier;MethodDefinition;VoidDataType;FormalMethodParameter
jboolean_operators2,29,29,AddExpression;DoubleDataType;SimpleAssignmentExpression
jboolean_operators2,30,30,SimpleAssignmentExpression
jboolean_operators2,37,37,DoubleDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jboolean_operators2,39,39,SimpleAssignmentExpression;SubtractExpression;DoubleDataType
jboolean_operators2,40,40,SimpleAssignmentExpression
jboolean_operators2,47,47,MethodDefinition;PublicMethodSpecifier;DoubleDataType
jboolean_operators2,49,49,ReturnStatement
jboolean_operators2,52,52,PrivateFieldSpecifier;SimpleVariable;InstanceField;DoubleDataType
jboolean_var,0,0,PublicClassSpecifier;ClassDefinition
jboolean_var,1,1,VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier
jboolean_var,2,2,SimpleAssignmentExpression;BooleanDataType;False
jboolean_var,3,3,GreaterExpression
jboolean_var,3,4,IfStatement
jboolean_var,4,4,SimpleAssignmentExpression;True
jboolean_var,5,5,java.lang.System.out.print;ActualMethodParameter
jclass1,0,0,ClassDefinition;PublicClassSpecifier
jclass1,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jclass1,3,3,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;ActualMethodParameter
jclass1,4,4,PublicClassSpecifier;ClassDefinition;ObjectMethodInvocation;SimpleAssignmentExpression;DoubleDataType
jclass1,9,9,ConstructorDefinition;PublicConstructorSpecifier
jclass1,11,11,SimpleAssignmentExpression
jclass1,18,18,DoubleDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
jclass1,20,20,SimpleAssignmentExpression
jclass1,27,27,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType;DoubleDataType
jclass1,29,29,AddExpression;SimpleAssignmentExpression;DoubleDataType
jclass1,30,30,SimpleAssignmentExpression
jclass1,37,37,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType;DoubleDataType
jclass1,39,39,SubtractExpression;SimpleAssignmentExpression;DoubleDataType
jclass1,40,40,SimpleAssignmentExpression
jclass1,47,47,MethodDefinition;PublicMethodSpecifier;DoubleDataType
jclass1,49,49,ReturnStatement
jclass1,52,52,DoubleDataType;InstanceField;PrivateFieldSpecifier;SimpleVariable
jClassBankAccountThis,0,0,ClassDefinition;PublicClassSpecifier
jClassBankAccountThis,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jClassBankAccountThis,3,3,ActualMethodParameter;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression
jClassBankAccountThis,4,4,ClassDefinition;ObjectMethodInvocation;PublicClassSpecifier
jClassBankAccountThis,5,5,ObjectMethodInvocation;SimpleAssignmentExpression;DoubleDataType
jClassBankAccountThis,9,9,ConstructorDefinition;PublicConstructorSpecifier
jClassBankAccountThis,11,11,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression
jClassBankAccountThis,18,18,FormalMethodParameter;ConstructorDefinition;PublicConstructorSpecifier;DoubleDataType
jClassBankAccountThis,20,20,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression
jClassBankAccountThis,27,27,DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jClassBankAccountThis,29,29,InstanceFieldInvocation;DoubleDataType;SimpleAssignmentExpression;AddExpression;ThisReference
jClassBankAccountThis,30,30,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression
jClassBankAccountThis,37,37,DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jClassBankAccountThis,39,39,DoubleDataType;InstanceFieldInvocation;ThisReference;SubtractExpression;SimpleAssignmentExpression
jClassBankAccountThis,40,40,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
jClassBankAccountThis,43,43,PublicMethodSpecifier;MethodDefinition;VoidDataType
jClassBankAccountThis,45,45,ActualMethodParameter
jClassBankAccountThis,52,52,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jClassBankAccountThis,54,54,ReturnStatement;ThisReference;InstanceFieldInvocation
jClassBankAccountThis,57,57,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
jClassCashRegister,0,0,ClassDefinition;PublicClassSpecifier
jClassCashRegister,1,1,StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;VoidDataType
jClassCashRegister,2,2,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall
jClassCashRegister,3,3,ObjectMethodInvocation;ActualMethodParameter;PublicClassSpecifier;ClassDefinition
jClassCashRegister,4,4,ObjectMethodInvocation;ActualMethodParameter
jClassCashRegister,5,5,ObjectMethodInvocation;ActualMethodParameter
jClassCashRegister,6,6,SimpleAssignmentExpression;DoubleDataType;ObjectMethodInvocation
jClassCashRegister,8,8,ConstructorDefinition;PublicConstructorSpecifier
jClassCashRegister,10,10,SimpleAssignmentExpression
jClassCashRegister,11,11,SimpleAssignmentExpression
jClassCashRegister,18,18,PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;DoubleDataType;VoidDataType
jClassCashRegister,20,20,AddExpression;SimpleAssignmentExpression;DoubleDataType
jClassCashRegister,21,21,SimpleAssignmentExpression
jClassCashRegister,28,28,DoubleDataType;MethodDefinition;VoidDataType;PublicMethodSpecifier;FormalMethodParameter
jClassCashRegister,30,30,SimpleAssignmentExpression
jClassCashRegister,42,42,IntDataType;MethodDefinition;FormalMethodParameter;PublicMethodSpecifier;VoidDataType
jClassCashRegister,43,43,FormalMethodParameter;IntDataType;MethodDefinition;PublicMethodSpecifier
jClassCashRegister,45,45,SimpleAssignmentExpression;AddExpression;MultiplyExpression
jClassCashRegister,46,46,MultiplyExpression;AddExpression
jClassCashRegister,53,53,DoubleDataType;MethodDefinition;PublicMethodSpecifier
jClassCashRegister,55,55,SubtractExpression;SimpleAssignmentExpression;DoubleDataType
jClassCashRegister,56,56,SimpleAssignmentExpression
jClassCashRegister,57,57,SimpleAssignmentExpression
jClassCashRegister,58,58,ReturnStatement
jClassCashRegister,62,62,PublicFieldSpecifier;SimpleAssignmentExpression;DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier
jClassCashRegister,63,63,SimpleAssignmentExpression;DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier
jClassCashRegister,64,64,ClassConstantInitializationStatement;DoubleDataType;SimpleAssignmentExpression;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier
jClassCashRegister,65,65,DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;SimpleAssignmentExpression;StaticFieldSpecifier;PublicFieldSpecifier
jClassCashRegister,67,67,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable
jClassCashRegister,68,68,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
jclasses_constructor,0,0,ClassDefinition;PublicClassSpecifier
jclasses_constructor,1,1,PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;VoidDataType;StaticMethodSpecifier
jclasses_constructor,3,3,ConstructorCall;SimpleAssignmentExpression;ClassDefinition;ObjectCreationStatement;PublicClassSpecifier
jclasses_constructor,4,4,ObjectMethodInvocation;ActualMethodParameter
jclasses_constructor,5,5,ObjectMethodInvocation;ActualMethodParameter
jclasses_constructor,6,6,ObjectMethodInvocation;DoubleDataType;SimpleAssignmentExpression
jclasses_constructor,8,8,PublicConstructorSpecifier;ConstructorDefinition
jclasses_constructor,10,10,SimpleAssignmentExpression
jclasses_constructor,11,11,SimpleAssignmentExpression
jclasses_constructor,18,18,FormalMethodParameter;VoidDataType;PublicMethodSpecifier;MethodDefinition;DoubleDataType
jclasses_constructor,20,20,DoubleDataType;SimpleAssignmentExpression;AddExpression
jclasses_constructor,21,21,SimpleAssignmentExpression
jclasses_constructor,28,28,MethodDefinition;FormalMethodParameter;PublicMethodSpecifier;VoidDataType;DoubleDataType
jclasses_constructor,30,30,SimpleAssignmentExpression
jclasses_constructor,37,37,MethodDefinition;DoubleDataType;PublicMethodSpecifier
jclasses_constructor,39,39,SimpleAssignmentExpression;SubtractExpression;DoubleDataType
jclasses_constructor,40,40,SimpleAssignmentExpression
jclasses_constructor,41,41,SimpleAssignmentExpression
jclasses_constructor,42,42,ReturnStatement
jclasses_constructor,44,44,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable
jclasses_constructor,45,45,DoubleDataType;SimpleVariable;InstanceField;PrivateFieldSpecifier
jclasses_getter,0,0,ClassDefinition;PublicClassSpecifier
jclasses_getter,1,1,PrivateFieldSpecifier;InstanceField;FormalMethodParameter;PublicMethodSpecifier;InstanceFieldInitializationStatement;IntDataType;SimpleAssignmentExpression;VoidDataType;MethodDefinition;StaticMethodSpecifier
jclasses_getter,2,2,InstanceFieldInitializationStatement;InstanceField;PrivateFieldSpecifier;IntDataType;SimpleAssignmentExpression
jclasses_getter,3,3,ObjectCreationStatement;ConstructorCall;SimpleAssignmentExpression
jclasses_getter,4,4,ActualMethodParameter;ObjectMethodInvocation
jclasses_getter,5,5,AddExpression;ObjectMethodInvocation;SimpleAssignmentExpression;IntDataType;PublicConstructorSpecifier;ConstructorDefinition
jclasses_getter,7,7,SimpleAssignmentExpression
jclasses_getter,8,8,SimpleAssignmentExpression
jclasses_getter,12,12,FormalMethodParameter;IntDataType;ConstructorDefinition;PublicConstructorSpecifier
jclasses_getter,13,13,SimpleAssignmentExpression
jclasses_getter,14,14,SimpleAssignmentExpression
jclasses_getter,17,17,MethodDefinition;VoidDataType;IntDataType;PublicMethodSpecifier;FormalMethodParameter
jclasses_getter,19,19,SimpleAssignmentExpression
jclasses_getter,22,22,MethodDefinition;PublicMethodSpecifier;IntDataType
jclasses_getter,24,24,ReturnStatement
jclasses_getter,27,27,MethodDefinition;IntDataType;PublicMethodSpecifier
jclasses_getter,29,29,ReturnStatement
jCompareString,0,0,PublicClassSpecifier;ClassDefinition
jCompareString,1,1,MethodDefinition;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter
jCompareString,2,2,SimpleAssignmentExpression;StringLiteral;StringVariable;StringInitializationStatement;StringDataType
jCompareString,3,3,SimpleAssignmentExpression;java.lang.String.substring;ObjectMethodInvocation;ActualMethodParameter
jCompareString,4,4,java.lang.System.out.println;StringLiteral;StringDataType;ObjectMethodInvocation;java.lang.String.equals;ActualMethodParameter
jCompoundAssignment_mult,0,0,PublicClassSpecifier;ClassDefinition
jCompoundAssignment_mult,1,1,PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;VoidDataType;StaticMethodSpecifier
jCompoundAssignment_mult,3,3,IntDataType;SimpleAssignmentExpression
jConstants1,0,0,PublicClassSpecifier;ClassDefinition
jConstants1,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jConstants1,3,3,SimpleAssignmentExpression;IntDataType;Constant;ConstantInitializationStatement
jConstants1,4,4,Constant;ConstantInitializationStatement;DoubleDataType;SimpleAssignmentExpression
jConstants1,5,5,DoubleDataType;DivideExpression;SimpleAssignmentExpression
jConstants2,0,0,PublicClassSpecifier;ClassDefinition
jConstants2,1,1,StaticMethodSpecifier;PublicMethodSpecifier;VoidDataType;MethodDefinition;FormalMethodParameter
jConstants2,3,3,Constant;ConstantInitializationStatement;DoubleDataType;SimpleAssignmentExpression
jConstants2,4,4,SimpleAssignmentExpression;IntDataType
jConstants2,5,5,MultiplyExpression;SimpleAssignmentExpression;DoubleDataType
jConstants3,0,0,PublicClassSpecifier;ClassDefinition
jConstants3,1,1,PublicMethodSpecifier;MethodDefinition;StaticMethodSpecifier;VoidDataType;FormalMethodParameter
jConstants3,3,3,ExplicitTypeCasting;SimpleAssignmentExpression;IntDataType;AddExpression;ConstantInvocation;Constant
jConstants4,0,0,ClassDefinition;PublicClassSpecifier
jConstants4,1,1,FormalMethodParameter;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;MethodDefinition
jConstants4,3,3,PublicClassSpecifier;SimpleAssignmentExpression;IntDataType;ClassDefinition
jConstants4,4,4,ExplicitTypeCasting;IntDataType;ConstantInvocation;DivideExpression;SimpleAssignmentExpression
jConstants4,8,8,ConstructorDefinition;PublicConstructorSpecifier
jConstants4,10,10,SimpleAssignmentExpression
jConstants4,11,11,SimpleAssignmentExpression
jConstants4,18,18,DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jConstants4,20,20,DoubleDataType;SimpleAssignmentExpression;AddExpression
jConstants4,21,21,SimpleAssignmentExpression
jConstants4,28,28,DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jConstants4,30,30,SimpleAssignmentExpression
jConstants4,42,42,IntDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jConstants4,43,43,PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;IntDataType
jConstants4,45,45,SimpleAssignmentExpression;AddExpression;MultiplyExpression
jConstants4,46,46,MultiplyExpression;AddExpression
jConstants4,53,53,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jConstants4,55,55,DoubleDataType;SimpleAssignmentExpression;SubtractExpression
jConstants4,56,56,SimpleAssignmentExpression
jConstants4,57,57,SimpleAssignmentExpression
jConstants4,58,58,ReturnStatement
jConstants4,62,62,SimpleAssignmentExpression;DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier
jConstants4,63,63,PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;ClassConstantInitializationStatement;DoubleDataType;SimpleAssignmentExpression
jConstants4,64,64,SimpleAssignmentExpression;DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier
jConstants4,65,65,SimpleAssignmentExpression;DoubleDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier
jConstants4,67,67,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
jConstants4,68,68,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
jConstants5,0,0,ClassDefinition;PublicClassSpecifier
jConstants5,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jConstants5,3,3,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;PublicClassSpecifier;ClassDefinition
jConstants5,5,5,ObjectMethodInvocation;ActualMethodParameter
jConstants5,6,6,ActualMethodParameter;ObjectMethodInvocation
jConstants5,8,8,DoubleDataType;PublicConstructorSpecifier;ConstructorDefinition;ObjectMethodInvocation;SimpleAssignmentExpression
jConstants5,10,10,SimpleAssignmentExpression
jConstants5,11,11,SimpleAssignmentExpression
jConstants5,18,18,VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;DoubleDataType
jConstants5,20,20,SimpleAssignmentExpression;AddExpression;DoubleDataType
jConstants5,21,21,SimpleAssignmentExpression
jConstants5,28,28,PublicMethodSpecifier;VoidDataType;FormalMethodParameter;MethodDefinition;DoubleDataType
jConstants5,30,30,SimpleAssignmentExpression
jConstants5,42,42,VoidDataType;IntDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
